Data_year,Type_habitat,loyer_median,loyer_moyen,loyer_mensuel_median,surface_moyenne,nombre_observations,Ville
2024.0,,"12,9","13,1",521.0,41.0,226.0,Rennes
2024.0,,"11,3","11,5",683.0,63.0,86.0,Rennes
2024.0,,"13,1","13,0",560.0,49.0,208.0,Rennes
2024.0,,,,,,297.0,Rennes
2024.0,,"12,2","11,9",590.0,51.0,1752.0,Rennes
2024.0,,"10,5","10,3",818.0,82.0,81.0,Rennes
2024.0,,,,,,7.0,Rennes
2024.0,,"13,6","14,0",384.0,27.0,222.0,Rennes
2024.0,,"12,9","12,9",542.0,42.0,788.0,Rennes
2024.0,,"11,0","11,1",696.0,63.0,654.0,Rennes
2024.0,,"12,6","12,1",567.0,49.0,709.0,Rennes
2024.0,,,,,,1043.0,Rennes
2024.0,Maison,"11,9","11,4",980.0,91.0,63.0,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,"10,0","10,7",1100.0,104.0,53.0,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,"10,0","10,7",1100.0,104.0,53.0,Rennes
2024.0,Maison,,,,,11.0,Rennes
2024.0,Maison,,,,,2.0,Rennes
2024.0,Maison,,,,,9.0,Rennes
2024.0,Maison,,,,,52.0,Rennes
2024.0,Maison,,,,,8.0,Rennes
2024.0,Maison,,,,,44.0,Rennes
2024.0,Maison,,,,,11.0,Rennes
2024.0,Maison,,,,,2.0,Rennes
2024.0,Maison,,,,,9.0,Rennes
2024.0,Maison,,,,,52.0,Rennes
2024.0,Maison,,,,,8.0,Rennes
2024.0,Maison,,,,,44.0,Rennes
2024.0,Maison,,,,,13.0,Rennes
2024.0,Maison,,,,,5.0,Rennes
2024.0,Maison,,,,,8.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,,,,,25.0,Rennes
2024.0,Maison,,,,,2.0,Rennes
2024.0,Maison,,,,,23.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,22.0,Rennes
2024.0,Maison,,,,,13.0,Rennes
2024.0,Maison,,,,,2.0,Rennes
2024.0,Maison,,,,,11.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,,,,,11.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,,,,,2.0,Rennes
2024.0,Maison,,,,,9.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,13.0,Rennes
2024.0,Maison,,,,,5.0,Rennes
2024.0,Maison,,,,,8.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,,,,,25.0,Rennes
2024.0,Maison,,,,,2.0,Rennes
2024.0,Maison,,,,,23.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,22.0,Rennes
2024.0,Maison,,,,,13.0,Rennes
2024.0,Maison,,,,,2.0,Rennes
2024.0,Maison,,,,,11.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,,,,,11.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,,,,,2.0,Rennes
2024.0,Maison,,,,,9.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Appartement,"12,4","12,1",555.0,48.0,2793.0,Rennes
2024.0,Appartement,"16,7","16,2",399.0,25.0,577.0,Rennes
2024.0,Appartement,"12,9","13,0",530.0,41.0,1198.0,Rennes
2024.0,Appartement,"10,9","11,0",681.0,62.0,846.0,Rennes
2024.0,Appartement,"10,0","9,8",775.0,82.0,172.0,Rennes
2024.0,Appartement,"16,7","16,2",399.0,25.0,577.0,Rennes
2024.0,Appartement,"12,9","13,0",530.0,41.0,1198.0,Rennes
2024.0,Appartement,"10,9","11,0",681.0,62.0,846.0,Rennes
2024.0,Appartement,"10,0","9,8",775.0,82.0,172.0,Rennes
2024.0,Appartement,"13,2","12,8",540.0,45.0,1117.0,Rennes
2024.0,Appartement,"16,7","16,5",411.0,24.0,297.0,Rennes
2024.0,Appartement,"13,4","13,5",536.0,40.0,444.0,Rennes
2024.0,Appartement,"11,2","11,8",715.0,62.0,316.0,Rennes
2024.0,Appartement,"10,2","10,4",775.0,80.0,60.0,Rennes
2024.0,Appartement,,,,,1676.0,Rennes
2024.0,Appartement,"16,5","16,0",393.0,25.0,280.0,Rennes
2024.0,Appartement,"12,8","12,7",527.0,42.0,754.0,Rennes
2024.0,Appartement,"10,8","10,7",675.0,62.0,530.0,Rennes
2024.0,Appartement,"9,9","9,3",774.0,84.0,112.0,Rennes
2024.0,Appartement,"13,2","12,8",540.0,45.0,1117.0,Rennes
2024.0,Appartement,"16,7","16,5",411.0,24.0,297.0,Rennes
2024.0,Appartement,"13,4","13,5",536.0,40.0,444.0,Rennes
2024.0,Appartement,"11,2","11,8",715.0,62.0,316.0,Rennes
2024.0,Appartement,"10,2","10,4",775.0,80.0,60.0,Rennes
2024.0,Appartement,,,,,1676.0,Rennes
2024.0,Appartement,,,,,280.0,Rennes
2024.0,Appartement,,,,,754.0,Rennes
2024.0,Appartement,,,,,530.0,Rennes
2024.0,Appartement,,,,,112.0,Rennes
2024.0,Appartement,,,,,39.0,Rennes
2024.0,Appartement,,,,,15.0,Rennes
2024.0,Appartement,,,,,20.0,Rennes
2024.0,Appartement,,,,,3.0,Rennes
2024.0,Appartement,,,,,1.0,Rennes
2024.0,Appartement,,,,,14.0,Rennes
2024.0,Appartement,,,,,25.0,Rennes
2024.0,Appartement,"11,1","11,1",565.0,51.0,214.0,Rennes
2024.0,Appartement,"15,1","14,5",393.0,26.0,55.0,Rennes
2024.0,Appartement,,,,,45.0,Rennes
2024.0,Appartement,"10,5","10,5",580.0,59.0,80.0,Rennes
2024.0,Appartement,,,,,34.0,Rennes
2024.0,Appartement,"11,1","11,5",630.0,54.0,76.0,Rennes
2024.0,Appartement,,,,,138.0,Rennes
2024.0,Appartement,"15,7","13,9",490.0,37.0,295.0,Rennes
2024.0,Appartement,"18,6","18,0",426.0,24.0,134.0,Rennes
2024.0,Appartement,"13,8","13,2",510.0,39.0,119.0,Rennes
2024.0,Appartement,,,,,24.0,Rennes
2024.0,Appartement,,,,,18.0,Rennes
2024.0,Appartement,"16,5","14,4",490.0,37.0,112.0,Rennes
2024.0,Appartement,,,,,183.0,Rennes
2024.0,Appartement,"12,5","12,1",560.0,50.0,494.0,Rennes
2024.0,Appartement,"19,6","18,7",400.0,22.0,151.0,Rennes
2024.0,Appartement,"12,9","13,1",521.0,41.0,226.0,Rennes
2024.0,Appartement,"11,4","11,5",683.0,63.0,85.0,Rennes
2024.0,Appartement,,,,,32.0,Rennes
2024.0,Appartement,"13,4","13,4",560.0,45.0,206.0,Rennes
2024.0,Appartement,,,,,288.0,Rennes
2024.0,Appartement,"12,2","11,9",590.0,51.0,1751.0,Rennes
2024.0,Appartement,"13,6","14,0",384.0,27.0,222.0,Rennes
2024.0,Appartement,"12,9","12,9",542.0,42.0,788.0,Rennes
2024.0,Appartement,"11,0","11,1",696.0,63.0,654.0,Rennes
2024.0,Appartement,"10,4","10,4",837.0,85.0,87.0,Rennes
2024.0,Appartement,"12,6","12,1",567.0,49.0,709.0,Rennes
2024.0,Appartement,,,,,1042.0,Rennes
2024.0,Appartement,,,,,39.0,Rennes
2024.0,Appartement,,,,,15.0,Rennes
2024.0,Appartement,,,,,20.0,Rennes
2024.0,Appartement,,,,,3.0,Rennes
2024.0,Appartement,,,,,1.0,Rennes
2024.0,Appartement,,,,,14.0,Rennes
2024.0,Appartement,,,,,25.0,Rennes
2024.0,Appartement,"11,1","11,1",565.0,51.0,214.0,Rennes
2024.0,Appartement,"15,1","14,5",393.0,26.0,55.0,Rennes
2024.0,Appartement,,,,,45.0,Rennes
2024.0,Appartement,"10,5","10,5",580.0,59.0,80.0,Rennes
2024.0,Appartement,,,,,34.0,Rennes
2024.0,Appartement,"11,1","11,5",630.0,54.0,76.0,Rennes
2024.0,Appartement,,,,,138.0,Rennes
2024.0,Appartement,"15,7","13,9",490.0,37.0,295.0,Rennes
2024.0,Appartement,"18,6","18,0",426.0,24.0,134.0,Rennes
2024.0,Appartement,"13,8","13,2",510.0,39.0,119.0,Rennes
2024.0,Appartement,,,,,24.0,Rennes
2024.0,Appartement,,,,,18.0,Rennes
2024.0,Appartement,"16,5","14,4",490.0,37.0,112.0,Rennes
2024.0,Appartement,,,,,183.0,Rennes
2024.0,Appartement,"12,5","12,1",560.0,50.0,494.0,Rennes
2024.0,Appartement,"19,6","18,7",400.0,22.0,151.0,Rennes
2024.0,Appartement,"12,9","13,1",521.0,41.0,226.0,Rennes
2024.0,Appartement,"11,4","11,5",683.0,63.0,85.0,Rennes
2024.0,Appartement,,,,,32.0,Rennes
2024.0,Appartement,"13,4","13,4",560.0,45.0,206.0,Rennes
2024.0,Appartement,,,,,288.0,Rennes
2024.0,Appartement,"12,2","11,9",590.0,51.0,1751.0,Rennes
2024.0,Appartement,"13,6","14,0",384.0,27.0,222.0,Rennes
2024.0,Appartement,"12,9","12,9",542.0,42.0,788.0,Rennes
2024.0,Appartement,"11,0","11,1",696.0,63.0,654.0,Rennes
2024.0,Appartement,"10,4","10,4",837.0,85.0,87.0,Rennes
2024.0,Appartement,"12,6","12,1",567.0,49.0,709.0,Rennes
2024.0,Appartement,,,,,1042.0,Rennes
2024.0,,"11,1","11,0",598.0,60.0,2129.0,Rennes
2024.0,,,,,,9.0,Rennes
2024.0,,"10,1","10,3",845.0,90.0,253.0,Rennes
2024.0,,"9,5","10,0",1242.0,118.0,54.0,Rennes
2024.0,,"14,8","15,1",435.0,28.0,224.0,Rennes
2024.0,,"12,0","11,9",531.0,44.0,880.0,Rennes
2024.0,,"10,3","10,5",658.0,64.0,763.0,Rennes
2024.0,,"10,1","10,4",790.0,79.0,199.0,Rennes
2024.0,,"14,8","15,1",435.0,28.0,224.0,Rennes
2024.0,,"12,0","11,9",530.0,44.0,883.0,Rennes
2024.0,,"10,3","10,5",658.0,64.0,769.0,Rennes
2024.0,,,,,,9.0,Rennes
2024.0,,"9,9","10,2",790.0,78.0,178.0,Rennes
2024.0,,"10,8","10,4",1051.0,109.0,75.0,Rennes
2024.0,,"9,5","10,0",1242.0,118.0,54.0,Rennes
2024.0,,"14,8","15,1",435.0,28.0,224.0,Rennes
2024.0,,"12,0","11,9",531.0,44.0,880.0,Rennes
2024.0,,"10,3","10,5",658.0,64.0,763.0,Rennes
2024.0,,"10,1","10,4",790.0,79.0,199.0,Rennes
2024.0,,"14,8","15,1",435.0,28.0,224.0,Rennes
2024.0,,"12,0","11,9",530.0,44.0,883.0,Rennes
2024.0,,"10,3","10,5",658.0,64.0,769.0,Rennes
2024.0,,"12,0","11,6",590.0,58.0,814.0,Rennes
2024.0,,"11,2","11,7",1164.0,97.0,75.0,Rennes
2024.0,,"14,5","14,6",435.0,29.0,129.0,Rennes
2024.0,,"12,4","12,2",544.0,44.0,339.0,Rennes
2024.0,,"10,4","10,6",655.0,63.0,271.0,Rennes
2024.0,,"10,8","10,7",600.0,61.0,1315.0,Rennes
2024.0,,,,,,178.0,Rennes
2024.0,,,,,,95.0,Rennes
2024.0,,,,,,544.0,Rennes
2024.0,,,,,,498.0,Rennes
2024.0,,"12,0","11,6",590.0,58.0,814.0,Rennes
2024.0,,"10,4","11,7",815.0,76.0,51.0,Rennes
2024.0,,,,,,24.0,Rennes
2024.0,,"14,5","14,6",435.0,29.0,129.0,Rennes
2024.0,,"12,4","12,2",544.0,44.0,339.0,Rennes
2024.0,,"10,4","10,6",655.0,63.0,271.0,Rennes
2024.0,,"10,8","10,7",600.0,61.0,1315.0,Rennes
2024.0,,,,,,127.0,Rennes
2024.0,,,,,,51.0,Rennes
2024.0,,,,,,95.0,Rennes
2024.0,,,,,,544.0,Rennes
2024.0,,,,,,498.0,Rennes
2024.0,,,,,,31.0,Rennes
2024.0,,,,,,5.0,Rennes
2024.0,,,,,,10.0,Rennes
2024.0,,,,,,10.0,Rennes
2024.0,,,,,,6.0,Rennes
2024.0,,,,,,5.0,Rennes
2024.0,,,,,,26.0,Rennes
2024.0,,"10,7","10,9",600.0,59.0,218.0,Rennes
2024.0,,,,,,47.0,Rennes
2024.0,,,,,,24.0,Rennes
2024.0,,"11,9","11,8",519.0,44.0,63.0,Rennes
2024.0,,"10,0","10,1",608.0,62.0,84.0,Rennes
2024.0,,"10,8","11,2",610.0,57.0,71.0,Rennes
2024.0,,,,,,147.0,Rennes
2024.0,,"10,5","10,9",600.0,63.0,192.0,Rennes
2024.0,,"9,7","10,4",790.0,85.0,58.0,Rennes
2024.0,,,,,,17.0,Rennes
2024.0,,"11,1","11,1",520.0,48.0,63.0,Rennes
2024.0,,"10,0","10,7",632.0,64.0,54.0,Rennes
2024.0,,"11,3","11,7",600.0,63.0,60.0,Rennes
2024.0,,,,,,132.0,Rennes
2024.0,,"12,4","11,9",565.0,50.0,227.0,Rennes
2024.0,,,,,,32.0,Rennes
2024.0,,,,,,42.0,Rennes
2024.0,,"12,9","13,1",535.0,41.0,86.0,Rennes
2024.0,,"9,7","10,2",704.0,66.0,67.0,Rennes
2024.0,,"12,9","12,0",530.0,49.0,68.0,Rennes
2024.0,,,,,,159.0,Rennes
2024.0,,"11,5","11,2",604.0,59.0,1461.0,Rennes
2024.0,,"10,1","10,2",976.0,104.0,111.0,Rennes
2024.0,,"13,3","13,5",425.0,32.0,131.0,Rennes
2024.0,,"12,1","12,1",541.0,44.0,661.0,Rennes
2024.0,,"10,8","10,8",691.0,64.0,558.0,Rennes
2024.0,,"12,0","11,7",574.0,59.0,610.0,Rennes
2024.0,,,,,,851.0,Rennes
2024.0,,,,,,31.0,Rennes
2024.0,,,,,,1.0,Rennes
2024.0,,,,,,4.0,Rennes
2024.0,,,,,,10.0,Rennes
2024.0,,,,,,10.0,Rennes
2024.0,,,,,,6.0,Rennes
2024.0,,,,,,5.0,Rennes
2024.0,,,,,,26.0,Rennes
2024.0,,"10,7","10,9",600.0,59.0,218.0,Rennes
2024.0,,,,,,39.0,Rennes
2024.0,,,,,,8.0,Rennes
2024.0,,,,,,24.0,Rennes
2024.0,,"11,9","11,8",519.0,44.0,63.0,Rennes
2024.0,,"10,0","10,1",608.0,62.0,84.0,Rennes
2024.0,,"10,8","11,2",610.0,57.0,71.0,Rennes
2024.0,,,,,,147.0,Rennes
2024.0,,"10,5","10,9",600.0,63.0,192.0,Rennes
2024.0,,,,,,35.0,Rennes
2024.0,,,,,,23.0,Rennes
2024.0,,,,,,17.0,Rennes
2024.0,,"11,1","11,1",520.0,48.0,63.0,Rennes
2024.0,,"10,0","10,7",632.0,64.0,54.0,Rennes
2024.0,,"11,3","11,7",600.0,63.0,60.0,Rennes
2024.0,,,,,,132.0,Rennes
2024.0,,"12,4","11,9",565.0,50.0,227.0,Rennes
2024.0,,,,,,17.0,Rennes
2024.0,,,,,,15.0,Rennes
2024.0,,,,,,42.0,Rennes
2024.0,,"12,9","13,1",535.0,41.0,86.0,Rennes
2024.0,,"9,7","10,2",704.0,66.0,67.0,Rennes
2024.0,,"12,9","12,0",530.0,49.0,68.0,Rennes
2024.0,,,,,,159.0,Rennes
2024.0,,"11,5","11,2",604.0,59.0,1461.0,Rennes
2024.0,,"9,5","8,9",844.0,93.0,86.0,Rennes
2024.0,,,,,,25.0,Rennes
2024.0,,"13,3","13,5",425.0,32.0,131.0,Rennes
2024.0,,"12,1","12,1",541.0,44.0,661.0,Rennes
2024.0,,"10,8","10,8",691.0,64.0,558.0,Rennes
2024.0,,"12,0","11,7",574.0,59.0,610.0,Rennes
2024.0,,,,,,851.0,Rennes
2024.0,Maison,"10,4","10,1",1050.0,109.0,63.0,Rennes
2024.0,Maison,,,,,9.0,Rennes
2024.0,Maison,"9,5","10,0",1242.0,118.0,54.0,Rennes
2024.0,Maison,,,,,9.0,Rennes
2024.0,Maison,"9,5","10,0",1242.0,118.0,54.0,Rennes
2024.0,Maison,,,,,14.0,Rennes
2024.0,Maison,,,,,14.0,Rennes
2024.0,Maison,,,,,49.0,Rennes
2024.0,Maison,,,,,9.0,Rennes
2024.0,Maison,,,,,40.0,Rennes
2024.0,Maison,,,,,14.0,Rennes
2024.0,Maison,,,,,14.0,Rennes
2024.0,Maison,,,,,49.0,Rennes
2024.0,Maison,,,,,9.0,Rennes
2024.0,Maison,,,,,40.0,Rennes
2024.0,Maison,,,,,9.0,Rennes
2024.0,Maison,,,,,6.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,8.0,Rennes
2024.0,Maison,,,,,6.0,Rennes
2024.0,Maison,,,,,,Rennes
2024.0,Maison,,,,,6.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,5.0,Rennes
2024.0,Maison,,,,,22.0,Rennes
2024.0,Maison,,,,,2.0,Rennes
2024.0,Maison,,,,,20.0,Rennes
2024.0,Maison,,,,,4.0,Rennes
2024.0,Maison,,,,,18.0,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,,,,,,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,7.0,Rennes
2024.0,Maison,,,,,16.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,15.0,Rennes
2024.0,Maison,,,,,5.0,Rennes
2024.0,Maison,,,,,11.0,Rennes
2024.0,Maison,,,,,9.0,Rennes
2024.0,Maison,,,,,6.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,8.0,Rennes
2024.0,Maison,,,,,6.0,Rennes
2024.0,Maison,,,,,,Rennes
2024.0,Maison,,,,,6.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,5.0,Rennes
2024.0,Maison,,,,,22.0,Rennes
2024.0,Maison,,,,,2.0,Rennes
2024.0,Maison,,,,,20.0,Rennes
2024.0,Maison,,,,,4.0,Rennes
2024.0,Maison,,,,,18.0,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,,,,,,Rennes
2024.0,Maison,,,,,10.0,Rennes
2024.0,Maison,,,,,3.0,Rennes
2024.0,Maison,,,,,7.0,Rennes
2024.0,Maison,,,,,16.0,Rennes
2024.0,Maison,,,,,1.0,Rennes
2024.0,Maison,,,,,15.0,Rennes
2024.0,Maison,,,,,5.0,Rennes
2024.0,Maison,,,,,11.0,Rennes
2024.0,Appartement,"11,2","11,2",587.0,56.0,2066.0,Rennes
2024.0,Appartement,"14,8","15,1",435.0,28.0,224.0,Rennes
2024.0,Appartement,"12,0","11,9",531.0,44.0,880.0,Rennes
2024.0,Appartement,"10,3","10,5",658.0,64.0,763.0,Rennes
2024.0,Appartement,"10,1","10,4",790.0,79.0,199.0,Rennes
2024.0,Appartement,"14,8","15,1",435.0,28.0,224.0,Rennes
2024.0,Appartement,"12,0","11,9",531.0,44.0,880.0,Rennes
2024.0,Appartement,"10,3","10,5",658.0,64.0,763.0,Rennes
2024.0,Appartement,"10,1","10,4",790.0,79.0,199.0,Rennes
2024.0,Appartement,"11,8","11,5",574.0,54.0,800.0,Rennes
2024.0,Appartement,"14,5","14,6",435.0,29.0,129.0,Rennes
2024.0,Appartement,"12,4","12,2",544.0,44.0,339.0,Rennes
2024.0,Appartement,"10,4","10,6",655.0,63.0,271.0,Rennes
2024.0,Appartement,"10,1","11,2",880.0,83.0,61.0,Rennes
2024.0,Appartement,,,,,1266.0,Rennes
2024.0,Appartement,"16,0","15,6",440.0,28.0,95.0,Rennes
2024.0,Appartement,"11,6","11,8",522.0,45.0,541.0,Rennes
2024.0,Appartement,"10,3","10,5",658.0,64.0,492.0,Rennes
2024.0,Appartement,"9,9","10,2",760.0,78.0,138.0,Rennes
2024.0,Appartement,"11,8","11,5",574.0,54.0,800.0,Rennes
2024.0,Appartement,"14,5","14,6",435.0,29.0,129.0,Rennes
2024.0,Appartement,"12,4","12,2",544.0,44.0,339.0,Rennes
2024.0,Appartement,"10,4","10,6",655.0,63.0,271.0,Rennes
2024.0,Appartement,"10,1","11,2",880.0,83.0,61.0,Rennes
2024.0,Appartement,,,,,1266.0,Rennes
2024.0,Appartement,,,,,95.0,Rennes
2024.0,Appartement,,,,,541.0,Rennes
2024.0,Appartement,,,,,492.0,Rennes
2024.0,Appartement,,,,,138.0,Rennes
2024.0,Appartement,,,,,22.0,Rennes
2024.0,Appartement,,,,,10.0,Rennes
2024.0,Appartement,,,,,8.0,Rennes
2024.0,Appartement,,,,,2.0,Rennes
2024.0,Appartement,,,,,2.0,Rennes
2024.0,Appartement,,,,,4.0,Rennes
2024.0,Appartement,,,,,18.0,Rennes
2024.0,Appartement,"10,7","11,0",600.0,59.0,212.0,Rennes
2024.0,Appartement,,,,,24.0,Rennes
2024.0,Appartement,"11,9","11,8",519.0,44.0,63.0,Rennes
2024.0,Appartement,"10,0","10,1",608.0,62.0,84.0,Rennes
2024.0,Appartement,,,,,41.0,Rennes
2024.0,Appartement,"10,8","11,2",610.0,57.0,70.0,Rennes
2024.0,Appartement,,,,,142.0,Rennes
2024.0,Appartement,"10,5","10,8",587.0,58.0,170.0,Rennes
2024.0,Appartement,,,,,17.0,Rennes
2024.0,Appartement,"11,1","11,2",520.0,48.0,62.0,Rennes
2024.0,Appartement,"10,0","10,7",632.0,64.0,53.0,Rennes
2024.0,Appartement,,,,,38.0,Rennes
2024.0,Appartement,"11,1","11,5",587.0,55.0,56.0,Rennes
2024.0,Appartement,,,,,114.0,Rennes
2024.0,Appartement,"12,4","12,0",565.0,48.0,217.0,Rennes
2024.0,Appartement,,,,,42.0,Rennes
2024.0,Appartement,"12,9","13,1",535.0,41.0,86.0,Rennes
2024.0,Appartement,"9,7","10,2",704.0,66.0,67.0,Rennes
2024.0,Appartement,,,,,22.0,Rennes
2024.0,Appartement,"12,9","12,5",530.0,44.0,65.0,Rennes
2024.0,Appartement,,,,,152.0,Rennes
2024.0,Appartement,"11,5","11,3",580.0,54.0,1445.0,Rennes
2024.0,Appartement,"13,3","13,5",425.0,32.0,131.0,Rennes
2024.0,Appartement,"12,1","12,1",541.0,44.0,661.0,Rennes
2024.0,Appartement,"10,8","10,9",691.0,64.0,557.0,Rennes
2024.0,Appartement,"10,1","9,9",849.0,90.0,96.0,Rennes
2024.0,Appartement,"11,9","11,6",560.0,53.0,605.0,Rennes
2024.0,Appartement,,,,,840.0,Rennes
2024.0,Appartement,,,,,22.0,Rennes
2024.0,Appartement,,,,,10.0,Rennes
2024.0,Appartement,,,,,8.0,Rennes
2024.0,Appartement,,,,,2.0,Rennes
2024.0,Appartement,,,,,2.0,Rennes
2024.0,Appartement,,,,,4.0,Rennes
2024.0,Appartement,,,,,18.0,Rennes
2024.0,Appartement,"10,7","11,0",600.0,59.0,212.0,Rennes
2024.0,Appartement,,,,,24.0,Rennes
2024.0,Appartement,"11,9","11,8",519.0,44.0,63.0,Rennes
2024.0,Appartement,"10,0","10,1",608.0,62.0,84.0,Rennes
2024.0,Appartement,,,,,41.0,Rennes
2024.0,Appartement,"10,8","11,2",610.0,57.0,70.0,Rennes
2024.0,Appartement,,,,,142.0,Rennes
2024.0,Appartement,"10,5","10,8",587.0,58.0,170.0,Rennes
2024.0,Appartement,,,,,17.0,Rennes
2024.0,Appartement,"11,1","11,2",520.0,48.0,62.0,Rennes
2024.0,Appartement,"10,0","10,7",632.0,64.0,53.0,Rennes
2024.0,Appartement,,,,,38.0,Rennes
2024.0,Appartement,"11,1","11,5",587.0,55.0,56.0,Rennes
2024.0,Appartement,,,,,114.0,Rennes
2024.0,Appartement,"12,4","12,0",565.0,48.0,217.0,Rennes
2024.0,Appartement,,,,,42.0,Rennes
2024.0,Appartement,"12,9","13,1",535.0,41.0,86.0,Rennes
2024.0,Appartement,"9,7","10,2",704.0,66.0,67.0,Rennes
2024.0,Appartement,,,,,22.0,Rennes
2024.0,Appartement,"12,9","12,5",530.0,44.0,65.0,Rennes
2024.0,Appartement,,,,,152.0,Rennes
2024.0,Appartement,"11,5","11,3",580.0,54.0,1445.0,Rennes
2024.0,Appartement,"13,3","13,5",425.0,32.0,131.0,Rennes
2024.0,Appartement,"12,1","12,1",541.0,44.0,661.0,Rennes
2024.0,Appartement,"10,8","10,9",691.0,64.0,557.0,Rennes
2024.0,Appartement,"10,1","9,9",849.0,90.0,96.0,Rennes
2024.0,Appartement,"11,9","11,6",560.0,53.0,605.0,Rennes
2024.0,Appartement,,,,,840.0,Rennes
2024.0,,"10,5","10,6",614.0,64.0,2749.0,Rennes
2024.0,,,,,,18.0,Rennes
2024.0,,"9,6","10,0",980.0,100.0,382.0,Rennes
2024.0,,"9,8","10,1",1070.0,109.0,171.0,Rennes
2024.0,,"14,9","14,8",400.0,28.0,245.0,Rennes
2024.0,,"11,5","11,6",508.0,44.0,1091.0,Rennes
2024.0,,"10,0","10,2",635.0,63.0,1013.0,Rennes
2024.0,,"9,6","9,8",823.0,86.0,211.0,Rennes
2024.0,,"13,9","14,6",392.0,28.0,246.0,Rennes
2024.0,,"11,5","11,6",508.0,44.0,1092.0,Rennes
2024.0,,"10,0","10,2",637.0,63.0,1029.0,Rennes
2024.0,,,,,,18.0,Rennes
2024.0,,"9,6","10,2",838.0,82.0,208.0,Rennes
2024.0,,"9,7","9,9",1073.0,115.0,174.0,Rennes
2024.0,,"9,8","10,1",1070.0,109.0,171.0,Rennes
2024.0,,"14,9","14,8",400.0,28.0,245.0,Rennes
2024.0,,"11,5","11,6",508.0,44.0,1091.0,Rennes
2024.0,,"10,0","10,2",635.0,63.0,1013.0,Rennes
2024.0,,"9,6","9,8",823.0,86.0,211.0,Rennes
2024.0,,"13,9","14,6",392.0,28.0,246.0,Rennes
2024.0,,"11,5","11,6",508.0,44.0,1092.0,Rennes
2024.0,,"10,0","10,2",637.0,63.0,1029.0,Rennes
2024.0,,"11,2","11,1",594.0,60.0,1057.0,Rennes
2024.0,,"10,4","10,9",980.0,96.0,102.0,Rennes
2024.0,,"15,2","15,4",410.0,27.0,130.0,Rennes
2024.0,,"11,7","11,8",520.0,44.0,437.0,Rennes
2024.0,,"10,3","10,4",650.0,64.0,388.0,Rennes
2024.0,,"10,4","10,3",620.0,66.0,1692.0,Rennes
2024.0,,,,,,280.0,Rennes
2024.0,,,,,,116.0,Rennes
2024.0,,,,,,655.0,Rennes
2024.0,,,,,,641.0,Rennes
2024.0,,"11,2","11,1",594.0,60.0,1057.0,Rennes
2024.0,,"10,6","10,8",869.0,78.0,58.0,Rennes
2024.0,,,,,,44.0,Rennes
2024.0,,"15,2","15,4",410.0,27.0,130.0,Rennes
2024.0,,"11,7","11,8",520.0,44.0,437.0,Rennes
2024.0,,"10,3","10,4",650.0,64.0,388.0,Rennes
2024.0,,"10,4","10,3",620.0,66.0,1692.0,Rennes
2024.0,,,,,,150.0,Rennes
2024.0,,,,,,130.0,Rennes
2024.0,,,,,,116.0,Rennes
2024.0,,,,,,655.0,Rennes
2024.0,,,,,,641.0,Rennes
2024.0,,"12,3","11,6",518.0,53.0,73.0,Rennes
2024.0,,,,,,20.0,Rennes
2024.0,,,,,,14.0,Rennes
2024.0,,,,,,24.0,Rennes
