Ville;Type_bien;loyer_median;loyer_mensuel_median;loyer_annuel;surface_moyenne;prix_m2_appartement;prix_achat_calc;rendement_%
Lille;Appartement;14,3;681.0;8172.0;53.0;3408;180624.0;4.52431570555408
Lille;Appartement;14,1;600.0;7200.0;47.0;3408;160176.0;4.495055439017081
Lille;Appartement;17,1;455.0;5460.0;27.0;3408;92016.0;5.933750652060511
Lille;Appartement;14,1;600.0;7200.0;43.0;3408;146544.0;4.91320013101867
Lille;Appartement;11,9;780.0;9360.0;66.0;3408;224928.0;4.161331626120359
Lille;Appartement;11,7;942.0;11304.0;90.0;3408;306720.0;3.6854460093896715
Lille;Appartement;17,1;455.0;5460.0;27.0;3408;92016.0;5.933750652060511
Lille;Appartement;14,1;600.0;7200.0;43.0;3408;146544.0;4.91320013101867
Lille;Appartement;11,9;780.0;9360.0;66.0;3408;224928.0;4.161331626120359
Lille;Appartement;11,7;942.0;11304.0;90.0;3408;306720.0;3.6854460093896715
Lille;Appartement;14,4;615.0;7380.0;47.0;3408;160176.0;4.607431824992508
Lille;Appartement;17,5;453.0;5436.0;27.0;3408;92016.0;5.907668231611893
Lille;Appartement;14,4;604.0;7248.0;42.0;3408;143136.0;5.063715627095909
Lille;Appartement;12,2;800.0;9600.0;65.0;3408;221520.0;4.333694474539545
Lille;Appartement;11,6;911.0;10932.0;87.0;3408;296496.0;3.6870649182451025
Lille;Appartement;13,8;590.0;7080.0;48.0;3408;163584.0;4.328051643192488
Lille;Appartement;17,0;455.0;5460.0;27.0;3408;92016.0;5.933750652060511
Lille;Appartement;14,0;598.0;7176.0;43.0;3408;146544.0;4.896822797248608
Lille;Appartement;11,6;763.0;9156.0;66.0;3408;224928.0;4.07063593683312
Lille;Appartement;11,7;1030.0;12360.0;93.0;3408;316944.0;3.8997425412691205
Lille;Appartement;14,4;615.0;7380.0;47.0;3408;160176.0;4.607431824992508
Lille;Appartement;17,5;453.0;5436.0;27.0;3408;92016.0;5.907668231611893
Lille;Appartement;14,4;604.0;7248.0;42.0;3408;143136.0;5.063715627095909
Lille;Appartement;12,2;800.0;9600.0;65.0;3408;221520.0;4.333694474539545
Lille;Appartement;11,6;911.0;10932.0;87.0;3408;296496.0;3.6870649182451025
Lille;Appartement;13,8;590.0;7080.0;48.0;3408;163584.0;4.328051643192488
Lille;Appartement;17,0;455.0;5460.0;27.0;3408;92016.0;5.933750652060511
Lille;Appartement;14,0;598.0;7176.0;43.0;3408;146544.0;4.896822797248608
Lille;Appartement;11,6;763.0;9156.0;66.0;3408;224928.0;4.07063593683312
Lille;Appartement;11,7;1030.0;12360.0;93.0;3408;316944.0;3.8997425412691205
Lille;Appartement;14,8;550.0;6600.0;43.0;3408;146544.0;4.503766786767114
Lille;Appartement;15,2;581.0;6972.0;43.0;3408;146544.0;4.757615460203079
Lille;Appartement;14,5;540.0;6480.0;43.0;3408;146544.0;4.421880117916803
Lille;Appartement;12,6;680.0;8160.0;58.0;3408;197664.0;4.12821758135017
Lille;Appartement;13,9;710.0;8520.0;57.0;3408;194256.0;4.385964912280701
Lille;Appartement;11,9;670.0;8040.0;59.0;3408;201072.0;3.99856767724994
Lille;Appartement;13,9;560.0;6720.0;46.0;3408;156768.0;4.286589099816289
Lille;Appartement;14,6;560.0;6720.0;45.0;3408;153360.0;4.381846635367762
Lille;Appartement;13,5;560.0;6720.0;47.0;3408;160176.0;4.195385076415943
Lille;Appartement;14,3;636.0;7632.0;49.0;3408;166992.0;4.570278815751653
Lille;Appartement;14,5;630.0;7560.0;50.0;3408;170400.0;4.43661971830986
Lille;Appartement;14,0;640.0;7680.0;49.0;3408;166992.0;4.599022707674619
Lille;Appartement;13,5;695.0;8340.0;55.0;3408;187440.0;4.449423815620999
Lille;Appartement;13,4;714.0;8568.0;56.0;3408;190848.0;4.48943661971831
Lille;Appartement;13,5;669.0;8028.0;54.0;3408;184032.0;4.362284820031299
Lille;Appartement;14,8;550.0;6600.0;43.0;3408;146544.0;4.503766786767114
Lille;Appartement;15,2;581.0;6972.0;43.0;3408;146544.0;4.757615460203079
Lille;Appartement;14,5;540.0;6480.0;43.0;3408;146544.0;4.421880117916803
Lille;Appartement;12,6;680.0;8160.0;58.0;3408;197664.0;4.12821758135017
Lille;Appartement;13,9;710.0;8520.0;57.0;3408;194256.0;4.385964912280701
Lille;Appartement;11,9;670.0;8040.0;59.0;3408;201072.0;3.99856767724994
Lille;Appartement;13,9;560.0;6720.0;46.0;3408;156768.0;4.286589099816289
Lille;Appartement;14,6;560.0;6720.0;45.0;3408;153360.0;4.381846635367762
Lille;Appartement;13,5;560.0;6720.0;47.0;3408;160176.0;4.195385076415943
Lille;Appartement;14,3;636.0;7632.0;49.0;3408;166992.0;4.570278815751653
Lille;Appartement;14,5;630.0;7560.0;50.0;3408;170400.0;4.43661971830986
Lille;Appartement;14,0;640.0;7680.0;49.0;3408;166992.0;4.599022707674619
Lille;Appartement;13,5;695.0;8340.0;55.0;3408;187440.0;4.449423815620999
Lille;Appartement;13,4;714.0;8568.0;56.0;3408;190848.0;4.48943661971831
Lille;Appartement;13,5;669.0;8028.0;54.0;3408;184032.0;4.362284820031299
Lille;Appartement;12,7;610.0;7320.0;52.0;3408;177216.0;4.130552546045504
Lille;Appartement;16,1;443.0;5316.0;28.0;3408;95424.0;5.57092555331992
Lille;Appartement;13,5;574.0;6888.0;43.0;3408;146544.0;4.7002947920078615
Lille;Appartement;11,4;740.0;8880.0;66.0;3408;224928.0;3.9479300042680325
Lille;Appartement;10,4;850.0;10200.0;87.0;3408;296496.0;3.440181317791809
Lille;Appartement;16,1;443.0;5316.0;28.0;3408;95424.0;5.57092555331992
Lille;Appartement;13,5;574.0;6888.0;43.0;3408;146544.0;4.7002947920078615
Lille;Appartement;11,4;740.0;8880.0;66.0;3408;224928.0;3.9479300042680325
Lille;Appartement;10,4;850.0;10200.0;87.0;3408;296496.0;3.440181317791809
Lille;Appartement;13,0;610.0;7320.0;51.0;3408;173808.0;4.211543772438553
Lille;Appartement;16,8;450.0;5400.0;28.0;3408;95424.0;5.6589537223340045
Lille;Appartement;13,5;575.0;6900.0;44.0;3408;149952.0;4.601472471190781
Lille;Appartement;11,6;750.0;9000.0;66.0;3408;224928.0;4.001280409731113
Lille;Appartement;11,2;886.0;10632.0;82.0;3408;279456.0;3.8045345242184814
Lille;Appartement;12,5;610.0;7320.0;52.0;3408;177216.0;4.130552546045504
Lille;Appartement;15,5;440.0;5280.0;28.0;3408;95424.0;5.533199195171027
Lille;Appartement;13,5;573.0;6876.0;43.0;3408;146544.0;4.69210612512283
Lille;Appartement;11,1;731.0;8772.0;66.0;3408;224928.0;3.899914639351259
Lille;Appartement;9,9;850.0;10200.0;89.0;3408;303312.0;3.3628738724481724
Lille;Appartement;13,0;610.0;7320.0;51.0;3408;173808.0;4.211543772438553
Lille;Appartement;16,8;450.0;5400.0;28.0;3408;95424.0;5.6589537223340045
Lille;Appartement;13,5;575.0;6900.0;44.0;3408;149952.0;4.601472471190781
Lille;Appartement;11,6;750.0;9000.0;66.0;3408;224928.0;4.001280409731113
Lille;Appartement;11,2;886.0;10632.0;82.0;3408;279456.0;3.8045345242184814
Lille;Appartement;12,5;610.0;7320.0;52.0;3408;177216.0;4.130552546045504
Lille;Appartement;15,5;440.0;5280.0;28.0;3408;95424.0;5.533199195171027
Lille;Appartement;13,5;573.0;6876.0;43.0;3408;146544.0;4.69210612512283
Lille;Appartement;11,1;731.0;8772.0;66.0;3408;224928.0;3.899914639351259
Lille;Appartement;9,9;850.0;10200.0;89.0;3408;303312.0;3.3628738724481724
Lille;Appartement;13,7;531.0;6372.0;45.0;3408;153360.0;4.154929577464789
Lille;Appartement;13,8;555.0;6660.0;45.0;3408;153360.0;4.342723004694836
Lille;Appartement;13,4;500.0;6000.0;45.0;3408;153360.0;3.912363067292645
Lille;Appartement;11,4;667.0;8004.0;62.0;3408;211296.0;3.7880508859609265
Lille;Appartement;11,7;700.0;8400.0;60.0;3408;204480.0;4.107981220657277
Lille;Appartement;10,9;650.0;7800.0;63.0;3408;214704.0;3.632908562486027
Lille;Appartement;12,2;590.0;7080.0;53.0;3408;180624.0;3.9197448844007443
Lille;Appartement;12,6;550.0;6600.0;51.0;3408;173808.0;3.797293565313449
Lille;Appartement;12,1;590.0;7080.0;53.0;3408;180624.0;3.9197448844007443
Lille;Appartement;13,0;634.0;7608.0;53.0;3408;180624.0;4.212064841881478
Lille;Appartement;13,6;649.0;7788.0;52.0;3408;177216.0;4.394637053087758
Lille;Appartement;12,9;630.0;7560.0;54.0;3408;184032.0;4.107981220657277
Lille;Appartement;12,5;670.0;8040.0;56.0;3408;190848.0;4.212776659959759
Lille;Appartement;12,6;666.0;7992.0;56.0;3408;190848.0;4.187625754527162
Lille;Appartement;12,4;670.0;8040.0;56.0;3408;190848.0;4.212776659959759
Lille;Appartement;13,7;531.0;6372.0;45.0;3408;153360.0;4.154929577464789
Lille;Appartement;13,8;555.0;6660.0;45.0;3408;153360.0;4.342723004694836
Lille;Appartement;13,4;500.0;6000.0;45.0;3408;153360.0;3.912363067292645
Lille;Appartement;11,4;667.0;8004.0;62.0;3408;211296.0;3.7880508859609265
Lille;Appartement;11,7;700.0;8400.0;60.0;3408;204480.0;4.107981220657277
Lille;Appartement;10,9;650.0;7800.0;63.0;3408;214704.0;3.632908562486027
Lille;Appartement;12,2;590.0;7080.0;53.0;3408;180624.0;3.9197448844007443
Lille;Appartement;12,6;550.0;6600.0;51.0;3408;173808.0;3.797293565313449
Lille;Appartement;12,1;590.0;7080.0;53.0;3408;180624.0;3.9197448844007443
Lille;Appartement;13,0;634.0;7608.0;53.0;3408;180624.0;4.212064841881478
Lille;Appartement;13,6;649.0;7788.0;52.0;3408;177216.0;4.394637053087758
Lille;Appartement;12,9;630.0;7560.0;54.0;3408;184032.0;4.107981220657277
Lille;Appartement;12,5;670.0;8040.0;56.0;3408;190848.0;4.212776659959759
Lille;Appartement;12,6;666.0;7992.0;56.0;3408;190848.0;4.187625754527162
Lille;Appartement;12,4;670.0;8040.0;56.0;3408;190848.0;4.212776659959759
Lille;Appartement;12,0;600.0;7200.0;54.0;3408;184032.0;3.912363067292645
Lille;Appartement;15,9;435.0;5220.0;28.0;3408;95424.0;5.470321931589537
Lille;Appartement;12,5;550.0;6600.0;45.0;3408;153360.0;4.303599374021909
Lille;Appartement;11,1;700.0;8400.0;65.0;3408;221520.0;3.791982665222102
Lille;Appartement;9,7;825.0;9900.0;86.0;3408;293088.0;3.3778250900753357
Lille;Appartement;15,9;435.0;5220.0;28.0;3408;95424.0;5.470321931589537
Lille;Appartement;12,5;550.0;6600.0;45.0;3408;153360.0;4.303599374021909
Lille;Appartement;11,1;700.0;8400.0;65.0;3408;221520.0;3.791982665222102
Lille;Appartement;9,7;825.0;9900.0;86.0;3408;293088.0;3.3778250900753357
Lille;Appartement;12,5;610.0;7320.0;53.0;3408;180624.0;4.052617592346532
Lille;Appartement;16,0;440.0;5280.0;27.0;3408;92016.0;5.738132498695879
Lille;Appartement;12,6;560.0;6720.0;44.0;3408;149952.0;4.481434058898848
Lille;Appartement;11,2;725.0;8700.0;66.0;3408;224928.0;3.86790439607341
Lille;Appartement;10,8;925.0;11100.0;85.0;3408;289680.0;3.831814415907208
Lille;Appartement;11,7;590.0;7080.0;55.0;3408;187440.0;3.7772087067861717
Lille;Appartement;15,9;430.0;5160.0;28.0;3408;95424.0;5.407444668008048
Lille;Appartement;12,3;547.0;6564.0;46.0;3408;156768.0;4.187078995713411
Lille;Appartement;10,9;690.0;8280.0;64.0;3408;218112.0;3.7962147887323945
Lille;Appartement;9,4;802.0;9624.0;87.0;3408;296496.0;3.2459122551400355
Lille;Appartement;12,5;610.0;7320.0;53.0;3408;180624.0;4.052617592346532
Lille;Appartement;16,0;440.0;5280.0;27.0;3408;92016.0;5.738132498695879
Lille;Appartement;12,6;560.0;6720.0;44.0;3408;149952.0;4.481434058898848
Lille;Appartement;11,2;725.0;8700.0;66.0;3408;224928.0;3.86790439607341
Lille;Appartement;10,8;925.0;11100.0;85.0;3408;289680.0;3.831814415907208
Lille;Appartement;11,7;590.0;7080.0;55.0;3408;187440.0;3.7772087067861717
Lille;Appartement;15,9;430.0;5160.0;28.0;3408;95424.0;5.407444668008048
Lille;Appartement;12,3;547.0;6564.0;46.0;3408;156768.0;4.187078995713411
Lille;Appartement;10,9;690.0;8280.0;64.0;3408;218112.0;3.7962147887323945
Lille;Appartement;9,4;802.0;9624.0;87.0;3408;296496.0;3.2459122551400355
Lille;Appartement;12,5;546.0;6552.0;48.0;3408;163584.0;4.005281690140845
Lille;Appartement;14,4;535.0;6420.0;41.0;3408;139728.0;4.594641016832703
Lille;Appartement;11,7;549.0;6588.0;51.0;3408;173808.0;3.790389395194697
Lille;Appartement;10,8;606.0;7272.0;58.0;3408;197664.0;3.6789703739679456
Lille;Appartement;10,9;579.0;6948.0;57.0;3408;194256.0;3.5767234988880654
Lille;Appartement;10,6;617.0;7404.0;58.0;3408;197664.0;3.7457503642544925
Lille;Appartement;11,6;580.0;6960.0;55.0;3408;187440.0;3.713188220230474
Lille;Appartement;12,5;595.0;7140.0;53.0;3408;180624.0;3.952963061387191
Lille;Appartement;10,9;565.0;6780.0;57.0;3408;194256.0;3.490239683716333
Lille;Appartement;12,8;612.0;7344.0;54.0;3408;184032.0;3.9906103286384975
Lille;Appartement;12,8;650.0;7800.0;58.0;3408;197664.0;3.9460903351141328
Lille;Appartement;12,6;570.0;6840.0;52.0;3408;177216.0;3.8596966413867824
Lille;Appartement;12,0;646.0;7752.0;57.0;3408;194256.0;3.9906103286384975
Lille;Appartement;12,1;664.0;7968.0;58.0;3408;197664.0;4.031083050024284
Lille;Appartement;11,9;638.0;7656.0;56.0;3408;190848.0;4.011569416498994
Lille;Appartement;12,5;546.0;6552.0;48.0;3408;163584.0;4.005281690140845
Lille;Appartement;14,4;535.0;6420.0;41.0;3408;139728.0;4.594641016832703
Lille;Appartement;11,7;549.0;6588.0;51.0;3408;173808.0;3.790389395194697
Lille;Appartement;10,8;606.0;7272.0;58.0;3408;197664.0;3.6789703739679456
Lille;Appartement;10,9;579.0;6948.0;57.0;3408;194256.0;3.5767234988880654
Lille;Appartement;10,6;617.0;7404.0;58.0;3408;197664.0;3.7457503642544925
Lille;Appartement;11,6;580.0;6960.0;55.0;3408;187440.0;3.713188220230474
Lille;Appartement;12,5;595.0;7140.0;53.0;3408;180624.0;3.952963061387191
Lille;Appartement;10,9;565.0;6780.0;57.0;3408;194256.0;3.490239683716333
Lille;Appartement;12,8;612.0;7344.0;54.0;3408;184032.0;3.9906103286384975
Lille;Appartement;12,8;650.0;7800.0;58.0;3408;197664.0;3.9460903351141328
Lille;Appartement;12,6;570.0;6840.0;52.0;3408;177216.0;3.8596966413867824
Lille;Appartement;12,0;646.0;7752.0;57.0;3408;194256.0;3.9906103286384975
Lille;Appartement;12,1;664.0;7968.0;58.0;3408;197664.0;4.031083050024284
Lille;Appartement;11,9;638.0;7656.0;56.0;3408;190848.0;4.011569416498994
Lille;Appartement;10,9;560.0;6720.0;56.0;3408;190848.0;3.5211267605633805
Lille;Appartement;14,0;400.0;4800.0;30.0;3408;102240.0;4.694835680751173
Lille;Appartement;12,0;529.0;6348.0;45.0;3408;153360.0;4.139280125195619
Lille;Appartement;10,1;632.0;7584.0;65.0;3408;221520.0;3.4236186348862407
Lille;Appartement;8,5;690.0;8280.0;92.0;3408;313536.0;2.640845070422535
Lille;Appartement;14,0;400.0;4800.0;30.0;3408;102240.0;4.694835680751173
Lille;Appartement;12,0;529.0;6348.0;45.0;3408;153360.0;4.139280125195619
Lille;Appartement;10,1;632.0;7584.0;65.0;3408;221520.0;3.4236186348862407
Lille;Appartement;8,5;690.0;8280.0;92.0;3408;313536.0;2.640845070422535
Lille;Appartement;11,4;576.0;6912.0;54.0;3408;184032.0;3.755868544600939
Lille;Appartement;13,9;418.0;5016.0;32.0;3408;109056.0;4.599471830985916
Lille;Appartement;12,2;542.0;6504.0;44.0;3408;149952.0;4.337387964148528
Lille;Appartement;10,5;634.0;7608.0;64.0;3408;218112.0;3.4881161971830985
Lille;Appartement;9,8;750.0;9000.0;92.0;3408;313536.0;2.8704837721984076
Lille;Appartement;10,7;550.0;6600.0;57.0;3408;194256.0;3.3975784531751914
Lille;Appartement;14,0;395.0;4740.0;29.0;3408;98832.0;4.796017484215639
Lille;Appartement;11,8;518.0;6216.0;45.0;3408;153360.0;4.05320813771518
Lille;Appartement;10,0;631.0;7572.0;66.0;3408;224928.0;3.3664105847204437
Lille;Appartement;7,9;674.0;8088.0;92.0;3408;313536.0;2.5796080832823023
Lille;Appartement;11,4;576.0;6912.0;54.0;3408;184032.0;3.755868544600939
Lille;Appartement;13,9;418.0;5016.0;32.0;3408;109056.0;4.599471830985916
Lille;Appartement;12,2;542.0;6504.0;44.0;3408;149952.0;4.337387964148528
Lille;Appartement;10,5;634.0;7608.0;64.0;3408;218112.0;3.4881161971830985
Lille;Appartement;9,8;750.0;9000.0;92.0;3408;313536.0;2.8704837721984076
Lille;Appartement;10,7;550.0;6600.0;57.0;3408;194256.0;3.3975784531751914
Lille;Appartement;14,0;395.0;4740.0;29.0;3408;98832.0;4.796017484215639
Lille;Appartement;11,8;518.0;6216.0;45.0;3408;153360.0;4.05320813771518
Lille;Appartement;10,0;631.0;7572.0;66.0;3408;224928.0;3.3664105847204437
Lille;Appartement;7,9;674.0;8088.0;92.0;3408;313536.0;2.5796080832823023
Lille;Appartement;11,1;550.0;6600.0;52.0;3408;177216.0;3.7242686890574217
Lille;Appartement;11,4;580.0;6960.0;54.0;3408;184032.0;3.781950965049557
Lille;Appartement;10,7;520.0;6240.0;51.0;3408;173808.0;3.5901684617508978
Lille;Appartement;9,9;550.0;6600.0;58.0;3408;197664.0;3.338999514327343
Lille;Appartement;10,6;530.0;6360.0;54.0;3408;184032.0;3.4559207094418363
Lille;Appartement;9,8;550.0;6600.0;60.0;3408;204480.0;3.227699530516432
Lille;Appartement;10,4;540.0;6480.0;57.0;3408;194256.0;3.3358042994810972
Lille;Appartement;11,1;570.0;6840.0;54.0;3408;184032.0;3.7167449139280127
Lille;Appartement;10,2;530.0;6360.0;59.0;3408;201072.0;3.16304607304846
Lille;Appartement;10,8;578.0;6936.0;63.0;3408;214704.0;3.230494075564498
Lille;Appartement;11,7;545.0;6540.0;55.0;3408;187440.0;3.4891165172855314
Lille;Appartement;10,6;605.0;7260.0;67.0;3408;228336.0;3.1795249106579777
Lille;Appartement;11,1;592.0;7104.0;57.0;3408;194256.0;3.657029898690388
Lille;Appartement;11,5;580.0;6960.0;54.0;3408;184032.0;3.781950965049557
Lille;Appartement;11,0;602.0;7224.0;59.0;3408;201072.0;3.5927428980663647
Lille;Appartement;11,1;550.0;6600.0;52.0;3408;177216.0;3.7242686890574217
Lille;Appartement;11,4;580.0;6960.0;54.0;3408;184032.0;3.781950965049557
Lille;Appartement;10,7;520.0;6240.0;51.0;3408;173808.0;3.5901684617508978
Lille;Appartement;9,9;550.0;6600.0;58.0;3408;197664.0;3.338999514327343
Lille;Appartement;10,6;530.0;6360.0;54.0;3408;184032.0;3.4559207094418363
Lille;Appartement;9,8;550.0;6600.0;60.0;3408;204480.0;3.227699530516432
Lille;Appartement;10,4;540.0;6480.0;57.0;3408;194256.0;3.3358042994810972
Lille;Appartement;11,1;570.0;6840.0;54.0;3408;184032.0;3.7167449139280127
Lille;Appartement;10,2;530.0;6360.0;59.0;3408;201072.0;3.16304607304846
Lille;Appartement;10,8;578.0;6936.0;63.0;3408;214704.0;3.230494075564498
Lille;Appartement;11,7;545.0;6540.0;55.0;3408;187440.0;3.4891165172855314
Lille;Appartement;10,6;605.0;7260.0;67.0;3408;228336.0;3.1795249106579777
Lille;Appartement;11,1;592.0;7104.0;57.0;3408;194256.0;3.657029898690388
Lille;Appartement;11,5;580.0;6960.0;54.0;3408;184032.0;3.781950965049557
Lille;Appartement;11,0;602.0;7224.0;59.0;3408;201072.0;3.5927428980663647
Marseille;Appartement;13,3;670.0;8040.0;55.0;3539;194645.0;4.130596727375478
Marseille;Appartement;17,5;480.0;5760.0;28.0;3539;99092.0;5.81278004278852
Marseille;Appartement;14,6;610.0;7320.0;43.0;3539;152177.0;4.810188136183523
Marseille;Appartement;12,1;750.0;9000.0;64.0;3539;226496.0;3.9735801073749646
Marseille;Appartement;10,7;900.0;10800.0;89.0;3539;314971.0;3.4288871038921047
Marseille;Appartement;17,5;480.0;5760.0;28.0;3539;99092.0;5.81278004278852
Marseille;Appartement;14,6;610.0;7320.0;43.0;3539;152177.0;4.810188136183523
Marseille;Appartement;12,1;750.0;9000.0;64.0;3539;226496.0;3.9735801073749646
Marseille;Appartement;10,7;900.0;10800.0;89.0;3539;314971.0;3.4288871038921047
Marseille;Appartement;14,3;690.0;8280.0;53.0;3539;187567.0;4.414422579664866
Marseille;Appartement;19,7;500.0;6000.0;26.0;3539;92014.0;6.520746842871737
Marseille;Appartement;15,4;629.0;7548.0;42.0;3539;148638.0;5.07810923182497
Marseille;Appartement;13,0;801.0;9612.0;63.0;3539;222957.0;4.311145198401486
Marseille;Appartement;11,3;969.0;11628.0;93.0;3539;329127.0;3.532982708802377
Marseille;Appartement;12,9;662.0;7944.0;56.0;3539;198184.0;4.008396237839584
Marseille;Appartement;16,7;470.0;5640.0;29.0;3539;102631.0;5.495415615165008
Marseille;Appartement;14,3;600.0;7200.0;43.0;3539;152177.0;4.7313325929674
Marseille;Appartement;11,8;745.0;8940.0;64.0;3539;226496.0;3.947089573325798
Marseille;Appartement;10,6;877.0;10524.0;88.0;3539;311432.0;3.379228852526394
Marseille;Appartement;14,3;690.0;8280.0;53.0;3539;187567.0;4.414422579664866
Marseille;Appartement;19,7;500.0;6000.0;26.0;3539;92014.0;6.520746842871737
Marseille;Appartement;15,4;629.0;7548.0;42.0;3539;148638.0;5.07810923182497
Marseille;Appartement;13,0;801.0;9612.0;63.0;3539;222957.0;4.311145198401486
Marseille;Appartement;11,3;969.0;11628.0;93.0;3539;329127.0;3.532982708802377
Marseille;Appartement;12,9;662.0;7944.0;56.0;3539;198184.0;4.008396237839584
Marseille;Appartement;16,7;470.0;5640.0;29.0;3539;102631.0;5.495415615165008
Marseille;Appartement;14,3;600.0;7200.0;43.0;3539;152177.0;4.7313325929674
Marseille;Appartement;11,8;745.0;8940.0;64.0;3539;226496.0;3.947089573325798
Marseille;Appartement;10,6;877.0;10524.0;88.0;3539;311432.0;3.379228852526394
Marseille;Appartement;13,1;600.0;7200.0;52.0;3539;184028.0;3.9124481057230422
Marseille;Appartement;16,9;477.0;5724.0;29.0;3539;102631.0;5.577262230710019
Marseille;Appartement;13,9;580.0;6960.0;42.0;3539;148638.0;4.682517256690752
Marseille;Appartement;11,6;720.0;8640.0;64.0;3539;226496.0;3.814636903079966
Marseille;Appartement;10,1;900.0;10800.0;101.0;3539;357439.0;3.0214945766970027
Marseille;Appartement;14,4;620.0;7440.0;50.0;3539;176950.0;4.204577564283696
Marseille;Appartement;12,8;600.0;7200.0;53.0;3539;187567.0;3.8386283301433624
Marseille;Appartement;12,3;670.0;8040.0;58.0;3539;205262.0;3.91694517251123
Marseille;Appartement;17,2;480.0;5760.0;27.0;3539;95553.0;6.0280681925214274
Marseille;Appartement;14,0;592.0;7104.0;42.0;3539;148638.0;4.779396924070561
Marseille;Appartement;11,6;719.0;8628.0;63.0;3539;222957.0;3.869804491449024
Marseille;Appartement;10,7;838.0;10056.0;82.0;3539;290198.0;3.4652202978655957
Marseille;Appartement;13,5;695.0;8340.0;55.0;3539;194645.0;4.284723470934265
Marseille;Appartement;11,9;660.0;7920.0;59.0;3539;208801.0;3.7930852821586107
Marseille;Appartement;12,2;700.0;8400.0;62.0;3539;219418.0;3.828309436782762
Marseille;Appartement;17,3;500.0;6000.0;29.0;3539;102631.0;5.846186824643626
Marseille;Appartement;13,8;620.0;7440.0;47.0;3539;166333.0;4.472954855620953
Marseille;Appartement;11,7;750.0;9000.0;66.0;3539;233574.0;3.8531685889696625
Marseille;Appartement;10,4;890.0;10680.0;88.0;3539;311432.0;3.429320044183
Marseille;Appartement;13,2;723.0;8676.0;60.0;3539;212340.0;4.085899971743431
Marseille;Appartement;11,9;700.0;8400.0;62.0;3539;219418.0;3.828309436782762
